C00314617|01102017|400|1|400
C00320101|01312017|260|2|520
C00323048|01152017|208|18|3744
C00323048|01302017|5000|1|5000
C00323048|01312017|208|18|3744
C00325092|02282017|112|135|20435
C00325811|02282017|192|26|6363
C00332221|01252017|163|2|325
C00337626|01102017|214|2|428
C00337626|01132017|208|15|2964
C00337626|01312017|138|52|8795
C00340083|02062017|5000|1|5000
C00340083|02102017|5000|1|5000
C00340455|02282017|119|40|4937
C00342766|02282017|150|24|4999
C00342857|01022017|250|1|250
C00342907|01062017|206|1|206
C00342907|01132017|232|4|931
C00342907|01312017|1|2|2
C00363770|02202017|5000|2|10000
C00364778|02152017|85|32|3099
C00364778|02282017|85|33|3154
C00365072|01272017|115|32|4451
C00366468|02242017|300|13|8257
C00366559|02282017|211|24|5999
C00369090|02072017|4800|1|4800
C00369090|02162017|5000|2|10000
C00369090|02172017|384|9|2588
C00370122|02102017|500|1|500
C00372979|01252017|250|2|500
C00373217|02152017|1300|1|1300
C00373217|02282017|175|2|350
C00374066|02102017|100|1|100
C00374066|02162017|200|1|200
C00374066|02242017|200|3|650
C00374298|01132017|300|5|1650
C00376376|02032017|128|56|13109
C00376376|02172017|80|86|9902
C00376376|02242017|3750|2|7500
C00377002|02012017|200|1|200
C00377044|02282017|156|2|311
C00381954|02032017|168|2|335
C00381954|02172017|127|138|19702
C00383307|01312017|416|1|416
C00383307|02282017|416|1|416
C00383992|02172017|360|7|2076
C00387753|02282017|260|7|2074
C00388983|02282017|140|7|1130
C00389585|02282017|115|1|115
C00390351|02242017|150|18|3516
C00392134|02282017|500|5|2250
C00393173|02282017|209|24|9283
C00393728|01252017|2000|1|2000
C00398271|02282017|115|1|115
C00402669|01202017|307|12|3629
C00406124|01172017|1200|1|1200
C00406124|01182017|450|2|900
C00406124|01192017|300|3|1200
C00406124|01232017|900|2|1800
C00406124|01242017|300|1|300
C00406124|01262017|300|1|300
C00406124|01312017|600|1|600
C00406215|02012017|416|4|1664
C00406215|02032017|192|21|3189
C00406215|02172017|143|24|3359
C00409227|02282017|120|7|920
C00410068|01012017|2625|2|5250
C00410068|01032017|2500|2|5000
C00410068|01042017|2000|2|4000
C00410068|01072017|300|1|300
C00410068|01102017|500|1|500
C00410068|01242017|500|6|11475
C00410068|01312017|351|2|701
C00413856|02282017|155|8|1343
C00417063|02012017|3650|1|3650
C00417063|02082017|500|8|4550
C00417063|02102017|1000|3|2128
C00417063|02222017|60|1|60
C00417063|02242017|49|2|97
C00421230|02282017|190|19|4626
C00423442|02282017|300|13|3876
